ID,FullName,BirthYear,Country,Username,Gmail,Password,Phone
154472,Jorge Molina Vidal,1982,Spain,jorgemolinavidal1982,jorgemolinavidal1982@gmail.com,#00929AIS,09192199641
158963,Lucas Biglia,1986,Argentina,lucasbiglia1986,lucasbiglia1986@gmail.com,#00930AIT,09193960080
165109,Ștefan Radu,1987,Romania,tefanradu1987,tefanradu1987@gmail.com,#00931AIU,09199272427
170597,Tim Krul,1988,Netherlands,timkrul1988,timkrul1988@gmail.com,#00932AIV,09192160064
172879,Sokratis Papastathopoulos,1988,Greece,sokratispapastathopoulos1988,sokratispapastathopoulos1988@gmail.com,#00933AIW,09192403084
180714,Guilherme Alvim Marinato,1986,Russia,guilhermealvimmarinato1986,guilhermealvimmarinato1986@gmail.com,#00934AIX,09199100670
173432,Héctor Moreno,1988,Mexico,hctormoreno1988,hctormoreno1988@gmail.com,#00935AIY,09195003856
173521,Iván Marcano Sierra,1987,Spain,ivnmarcanosierra1987,ivnmarcanosierra1987@gmail.com,#00936AIZ,09192897006
173608,José Luis Sanmartín Mato,1990,Spain,josluissanmartnmato1990,josluissanmartnmato1990@gmail.com,#00937AJA,09129097619
176600,Kévin Gameiro,1987,France,kvingameiro1987,kvingameiro1987@gmail.com,#00938AJB,09120512749
177326,Mathieu Valbuena,1985,France,mathieuvalbuena1985,mathieuvalbuena1985@gmail.com,#00939AJC,09120512759
178250,Papakouli Diop,1986,Senegal,papakoulidiop1986,papakoulidiop1986@gmail.com,#00940AJD,09120512798
179605,Adel Taarabt,1989,Morocco,adeltaarabt1989,adeltaarabt1989@gmail.com,#00941AJE,09120086090
179789,Damien Da Silva,1988,France,damiendasilva1988,damiendasilva1988@gmail.com,#00942AJF,09120085070
180334,Marcelo Antônio Guedes Filho,1987,Brazil,marceloantnioguedesfilho1987,marceloantnioguedesfilho1987@gmail.com,#00943AJG,09129004727
192816,Leandro Cabrera,1991,Uruguay,leandrocabrera1991,leandrocabrera1991@gmail.com,#00944AJH,09129004498
193290,Martin Braithwaite,1991,Denmark,martinbraithwaite1991,martinbraithwaite1991@gmail.com,#00945AJI,09129007870
225309,Nadiem Amiri,1997,Germany,nadiemamiri1997,nadiemamiri1997@gmail.com,#00946AJJ,09129004365
222709,Petros Matheus dos Santos Araujo,1989,Brazil,petrosmatheusdossantosaraujo1989,petrosmatheusdossantosaraujo1989@gmail.com,#00947AJK,09129004387
220287,Juan Dinenno,1995,Argentina,juandinenno1995,juandinenno1995@gmail.com,#00948AJL,09129002782
220421,Hassane Kamara,1994,Côte d'Ivoire,hassanekamara1994,hassanekamara1994@gmail.com,#00949AJM,09129004882
220502,Mattia Zaccagni,1995,Italy,mattiazaccagni1995,mattiazaccagni1995@gmail.com,#00950AJN,09129007176
220621,Saïd Benrahma,1996,Algeria,sadbenrahma1996,sadbenrahma1996@gmail.com,#00951AJO,09129004663
221174,Mislav Oršić,1993,Croatia,mislavori1993,mislavori1993@gmail.com,#00952AJP,09129002741
222357,Breel Embolo,1997,Switzerland,breelembolo1997,breelembolo1997@gmail.com,#00953AJQ,09129095879
222390,Unai López Cabrera,1996,Spain,unailpezcabrera1996,unailpezcabrera1996@gmail.com,#00954AJR,09129095876
222400,Harry Winks,1996,England,harrywinks1996,harrywinks1996@gmail.com,#00955AJS,09129097647
222509,Daniel Ceballos Fernández,1997,Spain,danielceballosfernndez1997,danielceballosfernndez1997@gmail.com,#00956AJT,09129092687
223550,Jonas Omlin,1994,Switzerland,jonasomlin1994,jonasomlin1994@gmail.com,#00957AJU,09120401334
220085,Luca Waldschmidt,1996,Germany,lucawaldschmidt1996,lucawaldschmidt1996@gmail.com,#00958AJV,09129512978
223874,Valentin Rongier,1995,France,valentinrongier1995,valentinrongier1995@gmail.com,#00959AJW,09192046813
223898,Paul Bernardoni,1997,France,paulbernardoni1997,paulbernardoni1997@gmail.com,#00960AJX,09127006569
224221,Joachim Andersen,1996,Denmark,joachimandersen1996,joachimandersen1996@gmail.com,#00961AJY,09129098795
224389,Jordan Larsson,1997,Sweden,jordanlarsson1997,jordanlarsson1997@gmail.com,#00962AJZ,09127601305
224422,Jérémie Boga,1997,Côte d'Ivoire,jrmieboga1997,jrmieboga1997@gmail.com,#00963AKA,09127265947
224574,Orbelín Pineda,1996,Mexico,orbelnpineda1996,orbelnpineda1996@gmail.com,#00964AKB,09193197001
233531,Yeferson Soteldo,1997,Venezuela,yefersonsoteldo1997,yefersonsoteldo1997@gmail.com,#00965AKC,09192297003
225024,Mason Holgate,1997,England,masonholgate1997,masonholgate1997@gmail.com,#00966AKD,09194989698
225126,Ellyes Skhiri,1995,Tunisia,ellyesskhiri1995,ellyesskhiri1995@gmail.com,#00967AKE,09193078003
220132,Joseba Zaldúa Bengoetxea,1992,Spain,josebazaldabengoetxea1992,josebazaldabengoetxea1992@gmail.com,#00968AKF,09195606035
219522,Jeremías Conan Ledesma,1993,Argentina,jeremasconanledesma1993,jeremasconanledesma1993@gmail.com,#00969AKG,09192398003
193601,Germán Pezzella,1991,Argentina,germnpezzella1991,germnpezzella1991@gmail.com,#00970AKH,09129098015
215071,Milton Casco,1988,Argentina,miltoncasco1988,miltoncasco1988@gmail.com,#00971AKI,09123497325
213013,Frank Acheampong,1994,Ghana,frankacheampong1994,frankacheampong1994@gmail.com,#00972AKJ,09938765435
213160,Roman Zobnin,1994,Russia,romanzobnin1994,romanzobnin1994@gmail.com,#00973AKK,09938765418
213655,Alex Iwobi,1996,Nigeria,alexiwobi1996,alexiwobi1996@gmail.com,#00974AKL,09938530085
213761,Abderrazak Hamdallah,1991,Morocco,abderrazakhamdallah1991,abderrazakhamdallah1991@gmail.com,#00975AKM,09937930079
213874,Thiago Henrique Mendes Ribeiro,1992,Brazil,thiagohenriquemendesribeiro1992,thiagohenriquemendesribeiro1992@gmail.com,#00976AKN,09195400509
214009,Gustavo Cuéllar,1993,Colombia,gustavocullar1993,gustavocullar1993@gmail.com,#00977AKO,09195007048
214947,Jean-Philippe Gbamin,1996,Côte d'Ivoire,jeanphilippegbamin1996,jeanphilippegbamin1996@gmail.com,#00978AKP,09195007085
214977,Matías Kranevitter,1993,Argentina,mataskranevitter1993,mataskranevitter1993@gmail.com,#00979AKQ,09193959002
215057,Iván Marcone,1990,Argentina,ivnmarcone1990,ivnmarcone1990@gmail.com,#00980AKR,09128006863
215160,Fabrizio Angileri,1994,Argentina,fabrizioangileri1994,fabrizioangileri1994@gmail.com,#00981AKS,09128003026
219391,Gonzalo Escalante,1993,Argentina,gonzaloescalante1993,gonzaloescalante1993@gmail.com,#00982AKT,09129004607
215441,Serhou Guirassy,1996,France,serhouguirassy1996,serhouguirassy1996@gmail.com,#00983AKU,09129004072
215502,Bartłomiej Drągowski,1998,Poland,bartomiejdrgowski1998,bartomiejdrgowski1998@gmail.com,#00984AKV,09129096928
216258,Ihlas Bebou,1994,Togo,ihlasbebou1994,ihlasbebou1994@gmail.com,#00985AKW,09129555890
216435,Stanislav Lobotka,1995,Slovakia,stanislavlobotka1995,stanislavlobotka1995@gmail.com,#00986AKX,09129364809
216497,Maximilian Philipp,1994,Germany,maximilianphilipp1994,maximilianphilipp1994@gmail.com,#00987AKY,09129150839
217196,José Luis Palomino,1990,Argentina,josluispalomino1990,josluispalomino1990@gmail.com,#00988AKZ,09129096709
217877,Théo Bongonda,1996,Belgium,thobongonda1996,thobongonda1996@gmail.com,#00989ALA,09128187941
218659,Matt Targett,1996,England,matttargett1996,matttargett1996@gmail.com,#00990ALB,09192301308
219145,Guillermo Maripán,1994,Chile,guillermomaripn1994,guillermomaripn1994@gmail.com,#00991ALC,09192542840
234128,Luiz Araújo,1996,Brazil,luizarajo1996,luizarajo1996@gmail.com,#00992ALD,09192965960
235945,Marc Roca Junqué,1997,Spain,marcrocajunqu1997,marcrocajunqu1997@gmail.com,#00993ALE,09192967960
233500,Luis Sinisterra,1999,Colombia,luissinisterra1999,luissinisterra1999@gmail.com,#00994ALF,09923300081
202851,Gregoire Defrel,1991,France,gregoiredefrel1991,gregoiredefrel1991@gmail.com,#00995ALG,09923300076
202562,Jérôme Roussillon,1993,France,jrmeroussillon1993,jrmeroussillon1993@gmail.com,#00996ALH,09923400082
202371,Thomas Meunier,1992,Belgium,thomasmeunier1992,thomasmeunier1992@gmail.com,#00997ALI,09923400089
202282,Stuart Armstrong,1992,Scotland,stuartarmstrong1992,stuartarmstrong1992@gmail.com,#00998ALJ,09923444461
201505,David López Silva,1990,Spain,davidlpezsilva1990,davidlpezsilva1990@gmail.com,#00999ALK,09923444478
201454,Faouzi Ghoulam,1991,Algeria,faouzighoulam1991,faouzighoulam1991@gmail.com,#01000ALL,09923444469
